hour,day,month,year,Tout,Tin,G,occupancy,heating_gap_outdoor,below_tmin_flag,Pfixe,Pflex,PV
19,26,2,2026,9.382180342496145,21.666495179906462,127.30382825422251,0.8427011679219929,12.617819657503855,0,1.178535,1.514052,0.764
20,26,2,2026,8.529135632293722,20.991972451310883,31.379156248208357,0.81645579004741,13.470864367706278,0,1.204126,1.474684,0.188
21,26,2,2026,6.461920475370328,20.596536918838506,1.0933807865206975,0.619234151615757,15.538079524629673,0,1.266142,1.178851,0.007
22,26,2,2026,4.9772027802812255,20.367227478878263,0.0,0.4628718513766991,17.022797219718775,0,1.310684,0.944308,0.0
23,26,2,2026,4.881279820380859,20.632103968901784,15.217017143967462,0.2573273283475202,17.11872017961914,0,1.313562,0.635991,0.091
0,27,2,2026,4.102218268059136,19.569066535908725,27.465221262418787,0.019501008281942595,17.897781731940864,1,1.516933,0.279252,0.165
1,27,2,2026,4.969196350034032,19.574848424478432,9.25722304357998,0.04452754366513359,17.030803649965968,1,1.490924,0.316791,0.056
2,27,2,2026,5.814788047809661,20.009283348324256,4.440058737493626,0.054900121621322656,16.18521195219034,0,1.285556,0.33235,0.027
3,27,2,2026,7.277440915001068,19.84606734632074,0.0,0.034566578741589506,14.722559084998931,1,1.421677,0.30185,0.0
4,27,2,2026,7.491051266471583,19.943700982368924,18.69757655450789,0.05098947380468626,14.508948733528417,1,1.415268,0.326484,0.112
5,27,2,2026,9.396473638863721,19.7515847057163,29.26402564998167,0.19228508992168877,12.603526361136279,1,1.358106,0.538428,0.176
6,27,2,2026,10.897965865640368,20.42272814038362,14.11302149501656,0.5646102460263933,11.102034134359632,0,1.133061,1.096915,0.085
7,27,2,2026,12.466837497398133,20.27321871358816,86.01105367426521,0.7858373117406781,9.533162502601867,0,1.085995,1.428756,0.516
8,27,2,2026,13.67587367443653,21.219792388545578,265.4720601072486,0.8747209395190636,8.32412632556347,0,1.049724,1.562081,1.593
9,27,2,2026,15.38205978002497,21.37626126436931,345.2397079738323,0.7439270036933738,6.617940219975029,0,0.998538,1.365891,2.071
10,27,2,2026,16.30299977100866,21.837756740891027,569.3930235530886,0.5752496052867395,5.697000228991339,0,0.97091,1.112874,3.416
11,27,2,2026,16.902056802795926,22.192861469039237,725.2619051550756,0.3755130836958862,5.097943197204074,0,0.952938,0.81327,4.352
12,27,2,2026,17.066866122363955,21.570255126134644,848.6874846211402,0.2108479113897573,4.933133877636045,0,0.947994,0.566272,5.092
13,27,2,2026,16.710539004658308,22.258798901535105,932.6242611298817,0.11370327944529265,5.289460995341692,0,0.958684,0.420555,5.596
14,27,2,2026,15.110960330166034,22.23002591262414,891.3043848131243,0.19488028207137403,6.889039669833966,0,1.006671,0.54232,5.348
15,27,2,2026,15.246019603285498,22.190541246735926,727.5677336932162,0.32511236318474385,6.753980396714502,0,1.002619,0.737669,4.365
16,27,2,2026,14.645296368655064,21.9220449047706,587.9608277932439,0.507628417300982,7.354703631344936,0,1.020641,1.011443,3.528
17,27,2,2026,11.453909259977712,22.04796537324676,402.7210292954571,0.6137131516268339,10.546090740022288,0,1.116383,1.17057,2.416
18,27,2,2026,11.79308385874921,21.450388079641336,212.85578236009394,0.7642935877064653,10.20691614125079,0,1.106207,1.39644,1.277
19,27,2,2026,8.858191989137131,21.45508232799547,156.18235836041296,0.8059913436869475,13.141808010862869,0,1.194254,1.458987,0.937
20,27,2,2026,7.561033337753254,20.800659204052856,9.322605310361517,0.7221682007300853,14.438966662246745,0,1.233169,1.333252,0.056
21,27,2,2026,7.396198540532587,20.39056647755801,0.0,0.6546821464232766,14.603801459467412,0,1.238114,1.232023,0.0
22,27,2,2026,5.8708488057739,20.050964755831647,0.0,0.44812976142544675,16.1291511942261,0,1.283875,0.922195,0.0
23,27,2,2026,4.983513196811742,19.69705068548302,19.31600857473692,0.32887632836201847,17.016486803188258,1,1.490495,0.743314,0.116
0,28,2,2026,4.5054393248260745,20.06285938615829,23.82411229936336,0.09705028714343722,17.494560675173926,0,1.324837,0.395575,0.143
1,28,2,2026,5.0205517165316484,19.707801952545402,37.98810323103194,0.008116974323779051,16.97944828346835,1,1.489383,0.262175,0.228
2,28,2,2026,6.447810207937993,20.02047555676493,42.59773622372596,0.03534596082645821,15.552189792062007,0,1.266566,0.303019,0.256
3,28,2,2026,6.854346522447021,20.012804081317196,0.0,0.04867963897974764,15.14565347755298,0,1.25437,0.323019,0.0
4,28,2,2026,8.460115449819929,19.972322186224545,0.0,0.07911565237354119,13.539884550180071,1,1.386197,0.368673,0.0
5,28,2,2026,9.735637625013501,20.08203976266473,2.489937548050446,0.1332564066136059,12.264362374986499,0,1.167931,0.449885,0.015
6,28,2,2026,10.68176817681451,20.25955828195977,3.208580307207818,0.5616891059913324,11.31823182318549,0,1.139547,1.092534,0.019
7,28,2,2026,12.823890380820272,20.355977192494112,103.44620760182994,0.7388861439700385,9.176109619179728,0,1.075283,1.358329,0.621
8,28,2,2026,13.841702274417091,21.306557323205286,208.90510569369746,0.8041351849378614,8.158297725582909,0,1.044749,1.456203,1.253
9,28,2,2026,15.081446129039806,20.79345378696198,390.33290446698993,0.7117431305864143,6.918553870960194,0,1.007557,1.317615,2.342
10,28,2,2026,16.24473608204186,21.55746316353692,586.9226190848891,0.5826251967303072,5.755263917958139,0,0.972658,1.123938,3.522
11,28,2,2026,16.032589754474934,21.96033383296118,715.0011414156479,0.40551994982094663,5.967410245525066,0,0.979022,0.85828,4.29
12,28,2,2026,17.59608305205083,22.340803321072954,835.1643917412053,0.20732887203061845,4.40391694794917,0,0.932118,0.560993,5.011
13,28,2,2026,16.460010120147356,22.696118883303743,892.9157198343953,0.11992195486348212,5.539989879852644,0,0.9662,0.429883,5.357
14,28,2,2026,16.696287132536362,22.548330943987953,826.4852380168377,0.17200697754778008,5.303712867463638,0,0.959111,0.50801,4.959
15,28,2,2026,15.310801249045845,22.18282321765118,713.8418683803945,0.2747087831027284,6.689198750954155,0,1.000676,0.662063,4.283
16,28,2,2026,14.766016539814398,22.307864914392056,556.438697278064,0.4019760994992304,7.233983460185602,0,1.01702,0.852964,3.339
17,28,2,2026,12.222929563719216,21.60383873631259,367.96748741673485,0.6655650187663756,9.777070436280784,0,1.093312,1.248348,2.208
18,28,2,2026,10.844102571765042,22.007484631672174,255.2814278261067,0.7855072564167008,11.155897428234958,0,1.134677,1.428261,1.532
19,28,2,2026,9.615970292664288,21.297345927425926,125.57395571846229,0.808649149184059,12.384029707335712,0,1.171521,1.462974,0.753
20,28,2,2026,6.8962644509001,20.831560212503234,12.027988183355594,0.7812524126361723,15.1037355490999,0,1.253112,1.421879,0.072
21,28,2,2026,7.171320033660085,20.503770216258673,0.0,0.6114580596267961,14.828679966339916,0,1.24486,1.167187,0.0
22,28,2,2026,6.574662774638678,20.334659668094908,32.89164266400888,0.43871506896873835,15.425337225361321,0,1.26276,0.908073,0.197
23,28,2,2026,5.767848438898104,19.982564953815004,0.0,0.29944689028726895,16.232151561101894,1,1.466965,0.69917,0.0
0,1,3,2026,4.849687959235911,19.945148164901607,0.0,0.07139373860237158,17.15031204076409,1,1.494509,0.357091,0.0
1,1,3,2026,4.915212969353927,19.41891867476161,0.0,0.02354927406660396,17.084787030646073,1,1.492544,0.285324,0.0
2,1,3,2026,5.2485642291340255,19.615116234193263,0.0,0.06284269647647799,16.751435770865974,1,1.482543,0.344264,0.0
3,1,3,2026,6.16462132622952,19.51862623124023,0.0,0.06141872130777026,15.83537867377048,1,1.455061,0.342128,0.0
4,1,3,2026,8.405744654653406,19.57062393110819,0.0,0.021813171516330297,13.594255345346594,1,1.387828,0.28272,0.0
5,1,3,2026,9.751208233603986,19.63313979953521,0.0,0.12918723797917764,12.248791766396014,1,1.347464,0.443781,0.0
6,1,3,2026,10.486214210609363,20.101311147407426,5.237991009330444,0.5372845255410119,11.513785789390637,0,1.145414,1.055927,0.031
7,1,3,2026,13.0949273274422,20.98983057316732,105.8442670160158,0.7697582731629832,8.9050726725578,0,1.067152,1.404637,0.635
8,1,3,2026,13.750797854359858,20.91174376297371,224.59715148640262,0.8713578366447727,8.249202145640142,0,1.047476,1.557037,1.348
9,1,3,2026,15.801902391975574,20.89353271085769,415.55772522002195,0.7953530635931657,6.198097608024426,0,0.985943,1.44303,2.493
10,1,3,2026,15.585509652424218,21.371220018997402,517.1101831774756,0.52854942950225,6.414490347575782,0,0.992435,1.042824,3.103
11,1,3,2026,16.915607663294885,22.287309830069027,707.845302993856,0.38919404621240045,5.084392336705115,0,0.952532,0.833791,4.247
12,1,3,2026,16.041537860598094,22.306256613744182,817.747391361077,0.21223139562645768,5.958462139401906,0,0.978754,0.568347,4.906
13,1,3,2026,16.831574119608916,22.229396388990118,870.3866864358683,0.11420313657086698,5.168425880391084,0,0.955053,0.421305,5.222
14,1,3,2026,16.69755033126022,22.42738989548109,856.590261234715,0.1932925749501996,5.302449668739779,0,0.959073,0.539939,5.14
15,1,3,2026,15.200103643574138,22.14724216064796,727.5110477342322,0.2966641444550281,6.799896356425862,0,1.003997,0.694996,4.365
16,1,3,2026,13.612617991325829,22.085144047039652,536.5424216820904,0.46233550029793385,8.387382008674171,0,1.051621,0.943503,3.219
17,1,3,2026,13.025807099271042,22.133099220925864,376.00101808119115,0.6530202352471018,8.974192900728958,0,1.069226,1.22953,2.256
18,1,3,2026,11.492936689434956,21.83561582103449,206.5623099723456,0.7868781830244677,10.507063310565044,0,1.115212,1.430317,1.239
19,1,3,2026,9.684344435134186,21.282410209677774,135.99092460342763,0.8660700606305094,12.315655564865814,0,1.16947,1.549105,0.816
20,1,3,2026,8.635886526720286,21.095253605337263,0.0,0.770009001277733,13.364113473279714,0,1.200923,1.405014,0.0
21,1,3,2026,6.760475934034518,20.587362195598544,0.0,0.5679594200231013,15.239524065965483,0,1.257186,1.101939,0.0
22,1,3,2026,5.544750501613797,20.33509597948195,22.21157960318853,0.4481374118275459,16.455249498386202,0,1.293657,0.922206,0.133
23,1,3,2026,5.3167227559094625,20.077589618877955,0.0,0.2916689507107595,16.683277244090537,0,1.300498,0.687503,0.0
0,2,3,2026,3.745011233595937,20.056901985200312,0.0,0.0,18.25498876640406,0,1.34765,0.25,0.0
1,2,3,2026,3.848447286816924,19.62758047948151,31.09632739650336,0.07639391139899132,18.151552713183076,1,1.524547,0.364591,0.187
2,2,3,2026,5.705319043446914,19.796545461698543,5.8724971705958495,0.02895534773529399,16.294680956553087,1,1.46884,0.293433,0.035
3,2,3,2026,6.549063644446544,19.277514740179043,29.060505840164897,0.034557298463784185,15.450936355553456,1,1.443528,0.301836,0.174
4,2,3,2026,7.57662551573214,19.567275405473207,0.0,0.12387588638834213,14.42337448426786,1,1.412701,0.435814,0.0
5,2,3,2026,9.17071627281495,20.295836892518796,0.0,0.17167936518621368,12.82928372718505,0,1.184879,0.507519,0.0
6,2,3,2026,10.749277928027746,20.312071718633376,56.79674050003132,0.5914004832751165,11.250722071972254,0,1.137522,1.137101,0.341
7,2,3,2026,11.864543286557943,20.355144466646188,114.67308062389466,0.7538858565889631,10.135456713442057,0,1.104064,1.380829,0.688
8,2,3,2026,13.5107146764256,21.106588192934538,227.6313765753117,0.8244062016740435,8.4892853235744,0,1.054679,1.486609,1.366
9,2,3,2026,14.707548284443927,21.317266027613954,422.8444276586171,0.7811491354284905,7.292451715556073,0,1.018774,1.421724,2.537
10,2,3,2026,15.208974223201919,21.580274553829938,539.2881196830724,0.5778968936603981,6.791025776798081,0,1.003731,1.116845,3.236
11,2,3,2026,16.03944155770709,22.35010038406702,707.496199687999,0.36677194858842405,5.9605584422929105,0,0.978817,0.800158,4.245
12,2,3,2026,16.33437798649267,21.757759599871182,866.9561855719314,0.2659507612522874,5.665622013507331,0,0.969969,0.648926,5.202
13,2,3,2026,16.956408651010065,22.28719601794887,909.4588319824381,0.12975728134070588,5.043591348989935,0,0.951308,0.444636,5.457
14,2,3,2026,16.055087154872986,22.51407520997486,839.5144434225007,0.11251273550525102,5.944912845127014,0,0.978347,0.418769,5.037
15,2,3,2026,15.450283282736402,22.374804665595196,726.8006156869192,0.30645630640341187,6.549716717263598,0,0.996492,0.709684,4.361
16,2,3,2026,13.912904056343857,21.90348394332002,536.8827518684333,0.4095354893875173,8.087095943656143,0,1.042613,0.864303,3.221
17,2,3,2026,12.57342142054474,22.091282015925714,365.2166312354731,0.6339355284171265,9.42657857945526,0,1.082797,1.200903,2.191
18,2,3,2026,11.151704639236264,21.226044907964408,207.91110904099207,0.7193944589282062,10.848295360763736,0,1.125449,1.329092,1.247
19,2,3,2026,9.374681141923906,21.280908180547755,118.32997746462569,0.8137048192108634,12.625318858076094,0,1.17876,1.470557,0.71
20,2,3,2026,7.978563672788461,21.23682835555526,0.0,0.7652836105493119,14.02143632721154,0,1.220643,1.397925,0.0
21,2,3,2026,7.468889684542594,20.7992204384921,0.0,0.6024344953100793,14.531110315457406,0,1.235933,1.153652,0.0
22,2,3,2026,5.589072100673318,20.477127104932425,0.0,0.43551678278998635,16.41092789932668,0,1.292328,0.903275,0.0
23,2,3,2026,4.591151069831983,19.937179465223494,0.0,0.2636928193252548,17.408848930168016,1,1.502265,0.645539,0.0
0,3,3,2026,5.033455687826109,19.64816045519821,0.0,0.06966696695648751,16.96654431217389,1,1.488996,0.3545,0.0
1,3,3,2026,5.2619216087156175,19.864503316604196,27.384385852061293,0.0,16.738078391284382,1,1.482142,0.25,0.164
2,3,3,2026,6.965364253021213,19.62809577894026,0.0,0.012181246061142945,15.034635746978786,1,1.431039,0.268272,0.0
3,3,3,2026,7.2007953228872585,19.826157090907444,19.52770065740835,0.08237846976102634,14.79920467711274,1,1.423976,0.373568,0.117
4,3,3,2026,7.323916422482164,19.084000135511314,0.0,0.10181615488635654,14.676083577517836,1,1.420283,0.402724,0.0
5,3,3,2026,9.737149177913524,19.84845787292286,0.0,0.08486095450359059,12.262850822086476,1,1.347886,0.377291,0.0
6,3,3,2026,11.53183014636353,20.644991806396593,0.0,0.5426254106499285,10.46816985363647,0,1.114045,1.063938,0.0
7,3,3,2026,12.304260209093078,20.687995117634152,163.22130421381476,0.7409949441626947,9.695739790906922,0,1.090872,1.361492,0.979
8,3,3,2026,14.00191193974739,21.204285463270793,283.01254153563343,0.8131749819660424,7.998088060252609,0,1.039943,1.469762,1.698
9,3,3,2026,15.455598419374722,21.692678464955836,334.48075658797006,0.7906354528711059,6.544401580625278,0,0.996332,1.435953,2.007
10,3,3,2026,15.438997076507873,21.955396309869194,544.2745488750609,0.5370973201623813,6.561002923492127,0,0.99683,1.055646,3.266
11,3,3,2026,15.6590076656762,21.89040538697513,747.7381206763048,0.420310781089934,6.340992334323801,0,0.99023,0.880466,4.486
12,3,3,2026,17.330662647318483,22.143170516201028,853.3147614475282,0.21253694785875726,4.6693373526815165,0,0.94008,0.568805,5.12
13,3,3,2026,16.479241596623922,22.104953566704648,948.5165739718318,0.18575633101049482,5.520758403376078,0,0.965623,0.528634,5.691
14,3,3,2026,16.00147522919537,22.378562615327507,849.3438250812211,0.19788879606234167,5.998524770804629,0,0.979956,0.546833,5.096
15,3,3,2026,14.47662474877727,22.13648785646776,749.9124709498547,0.2952215404905435,7.523375251222729,0,1.025701,0.692832,4.499
16,3,3,2026,13.252370148152577,22.549687437876976,584.6492620363343,0.42837711577777093,8.747629851847423,0,1.062429,0.892566,3.508
17,3,3,2026,11.9640273041125,21.964268199586893,359.7272782118258,0.660352144523958,10.0359726958875,0,1.101079,1.240528,2.158
18,3,3,2026,10.219008114565106,22.073661433402858,212.43694568932438,0.8066042213977698,11.780991885434894,0,1.15343,1.459906,1.275
19,3,3,2026,8.770241355777117,21.667403084131323,125.82163560260467,0.869265083830009,13.229758644222883,0,1.196893,1.553898,0.755
20,3,3,2026,8.176524857378515,20.969292180744365,0.0,0.7897640541885738,13.823475142621485,0,1.214704,1.434646,0.0
21,3,3,2026,6.56037618724114,20.123132737193693,2.3638062184743607,0.647480400575188,15.43962381275886,0,1.263189,1.221221,0.014
22,3,3,2026,6.25856236587172,20.719014356580043,0.0,0.44770946362793906,15.74143763412828,0,1.272243,0.921564,0.0
23,3,3,2026,5.649645959751149,19.396403539652606,0.0,0.31153987803566086,16.350354040248853,1,1.470511,0.71731,0.0
0,4,3,2026,4.194287456399641,19.607448173699286,0.0,0.11954085933232556,17.805712543600357,1,1.514171,0.429311,0.0
1,4,3,2026,4.288402181802701,19.9496768201523,0.0,0.03991820498115549,17.711597818197298,1,1.511348,0.309877,0.0
2,4,3,2026,6.033094597675429,19.602911989827167,7.583839317436883,0.03958405127339115,15.96690540232457,1,1.459007,0.309376,0.046
3,4,3,2026,6.5155415004619766,19.92677388993355,0.0,0.004992345403169979,15.484458499538023,1,1.444534,0.257489,0.0
4,4,3,2026,7.141606477603975,20.0476840527845,0.0,0.08223614661496251,14.858393522396025,0,1.245752,0.373354,0.0
5,4,3,2026,10.251688365314168,19.89567583171788,0.0,0.12466355466968268,11.748311634685832,1,1.332449,0.436995,0.0
6,4,3,2026,11.562922019105653,20.277658338333758,4.050463964485871,0.5855161065906109,10.437077980894347,0,1.113112,1.128274,0.024
7,4,3,2026,11.916628608585272,20.69719056560952,118.58179971169304,0.7664366087407948,10.083371391414728,0,1.102501,1.399655,0.711
8,4,3,2026,13.86930881828366,21.080961329679248,244.95466099160532,0.7994102394250839,8.13069118171634,0,1.043921,1.449115,1.47
9,4,3,2026,14.892725155089884,21.369436502321882,365.3170614142077,0.8134770537482019,7.1072748449101155,0,1.013218,1.470216,2.192
10,4,3,2026,16.435922670484036,21.3715858954587,560.1452021993063,0.5598396373883412,5.564077329515964,0,0.966922,1.089759,3.361
11,4,3,2026,16.571080514742732,21.524261750815015,778.3307798702587,0.43545884104243937,5.428919485257268,0,0.962868,0.903188,4.67
12,4,3,2026,16.827346816371794,22.194686626215063,830.9858861025416,0.20931902406989253,5.172653183628206,0,0.95518,0.563979,4.986
13,4,3,2026,17.16501826932456,22.52982459615871,886.071615049098,0.13933470471906756,4.834981730675441,0,0.945049,0.459002,5.316
14,4,3,2026,16.32540080795011,22.421812293884432,834.0013881762497,0.19670574942749192,5.6745991920498895,0,0.970238,0.545059,5.004
15,4,3,2026,14.950427406945193,22.632445732796878,759.5963948876769,0.2980962471893739,7.0495725930548065,0,1.011487,0.697144,4.558
16,4,3,2026,13.367522929964576,22.126319211127853,544.4122814989344,0.44469233843405515,8.632477070035424,0,1.058974,0.917039,3.266
17,4,3,2026,13.021454087163022,22.00433790012609,371.21417772180536,0.5941234722223032,8.978545912836978,0,1.069356,1.141185,2.227
18,4,3,2026,11.24179005862494,21.328582380206644,203.3750975080045,0.7816067012617389,10.75820994137506,0,1.122746,1.42241,1.22
19,4,3,2026,9.441884985226267,21.591105175791796,112.08695039226566,0.8724550457919685,12.558115014773733,0,1.176743,1.558683,0.673
20,4,3,2026,8.584913588148414,20.712367163724576,23.770582105076656,0.8441880620214811,13.415086411851586,0,1.202453,1.516282,0.143
21,4,3,2026,7.48453122617136,20.65810700699418,0.0,0.6015030418098882,14.51546877382864,0,1.235464,1.152255,0.0
22,4,3,2026,5.421250602820902,20.71301713364922,0.0,0.4858341499654892,16.5787493971791,0,1.297362,0.978751,0.0
23,4,3,2026,5.605386568774339,20.0730521870506,3.4773245600717875,0.255269571721115,16.39461343122566,0,1.291838,0.632904,0.021
0,5,3,2026,5.17126020276662,19.996385701054688,0.0,0.06515828509209776,16.828739797233382,1,1.484862,0.347737,0.0
1,5,3,2026,4.398951096712815,19.46990914204223,28.466067739739298,0.049036951135095944,17.601048903287186,1,1.508031,0.323555,0.171
2,5,3,2026,5.3946876781394355,19.419922929067127,20.564109703252488,0.06384386867088954,16.605312321860566,1,1.478159,0.345766,0.123
3,5,3,2026,7.038211874097242,20.254367446011656,0.0,0.04694676765156919,14.961788125902757,0,1.248854,0.32042,0.0
4,5,3,2026,8.763785232065665,19.88294749631878,0.0,0.06061300599670155,13.236214767934335,1,1.377086,0.34092,0.0
5,5,3,2026,9.305787493490907,20.1020856082119,0.0,0.10130669718758417,12.694212506509093,0,1.180826,0.40196,0.0
6,5,3,2026,11.389179540117626,20.0444972583124,46.71664540776144,0.578677881222969,10.610820459882374,0,1.118325,1.118017,0.28
7,5,3,2026,13.172134012639534,20.68687326570303,154.2254314715882,0.7480813847003516,8.827865987360466,0,1.064836,1.372122,0.925
8,5,3,2026,13.938079419577262,21.044179221553055,234.92462902149774,0.8369828622121529,8.061920580422738,0,1.041858,1.505474,1.41
9,5,3,2026,15.587714376370082,21.30646154151448,332.86982026057507,0.7777804798970327,6.412285623629918,0,0.992369,1.416671,1.997
10,5,3,2026,16.877482306275613,21.582086633910926,517.662901444485,0.5623115981818552,5.122517693724387,0,0.953676,1.093467,3.106
11,5,3,2026,17.661056362573955,21.999357841432897,686.5375554445994,0.39108867822288484,4.338943637426045,0,0.930168,0.836633,4.119
12,5,3,2026,17.113716076798372,22.16199489598745,860.098173404165,0.2401663422135357,4.886283923201628,0,0.946589,0.61025,5.161
13,5,3,2026,16.45395746134825,22.37878025309294,916.8473388650912,0.12241464732987979,5.546042538651751,0,0.966381,0.433622,5.501
14,5,3,2026,15.465580525517655,22.056771087260415,870.6605516862533,0.18015865047462568,6.534419474482345,0,0.996033,0.520238,5.224
15,5,3,2026,15.23774605297468,21.910488100385404,730.2913125084513,0.2064671144213372,6.76225394702532,0,1.002868,0.559701,4.382
16,5,3,2026,13.385577225171835,22.155591832310392,538.7703006688897,0.391111202406643,8.614422774828165,0,1.058433,0.836667,3.233
17,5,3,2026,13.036966582293244,21.923491765166915,371.26059799980936,0.6207862899302989,8.963033417706756,0,1.068891,1.181179,2.228
18,5,3,2026,10.418621548493192,21.821543661402817,253.1493812839729,0.8169873012631341,11.581378451506808,0,1.147441,1.475481,1.519
19,5,3,2026,9.272703284834597,21.338279927738736,136.0978495393055,0.7705742550497932,12.727296715165403,0,1.181819,1.405861,0.817
20,5,3,2026,7.732281591326192,20.91107326450895,0.0,0.7089543252797261,14.267718408673808,0,1.228032,1.313431,0.0
21,5,3,2026,7.4604149215039826,20.139271037596277,0.0,0.5674836252773697,14.539585078496017,0,1.236188,1.101225,0.0
22,5,3,2026,5.983196575262054,20.27417672379716,0.0,0.43367176404060287,16.016803424737944,0,1.280504,0.900508,0.0
23,5,3,2026,5.5514016949902345,19.450852939791574,0.0,0.23490851228298432,16.448598305009767,1,1.473458,0.602363,0.0
0,6,3,2026,5.019747344088363,20.086444417545355,53.438421802129234,0.006103435011590174,16.980252655911638,0,1.309408,0.259155,0.321
1,6,3,2026,4.345721103566526,19.67511797822169,5.466227484955675,0.0,17.654278896433475,1,1.509628,0.25,0.033
2,6,3,2026,5.636682002532335,19.764222134484307,0.0,0.0,16.363317997467664,1,1.4709,0.25,0.0
3,6,3,2026,6.633647641767918,20.19647306456439,0.0,0.03791250335644225,15.366352358232081,0,1.260991,0.306869,0.0
4,6,3,2026,8.299278944526355,19.93144988026584,0.0,0.08585171068595816,13.700721055473645,1,1.391022,0.378778,0.0
5,6,3,2026,9.255394562656516,20.052559022828873,13.92123108665644,0.12033403914975084,12.744605437343484,0,1.182338,0.430501,0.084
6,6,3,2026,10.878423852158395,19.82770323764222,77.11946960986766,0.5389180111209676,11.121576147841605,1,1.313647,1.058377,0.463
7,6,3,2026,12.17763947224137,20.469969120099176,93.58623278085015,0.7671072997624194,9.82236052775863,0,1.094671,1.400661,0.562
8,6,3,2026,13.615305843332669,21.314125890736907,246.16019230322746,0.8321410279071434,8.384694156667331,0,1.051541,1.498212,1.477
9,6,3,2026,15.540056502870966,21.156776877771705,383.300534586078,0.7727392975085393,6.459943497129034,0,0.993798,1.409109,2.3
10,6,3,2026,16.627939873479193,21.51954406510247,539.6353420577593,0.5587789654622096,5.372060126520807,0,0.961162,1.088168,3.238
11,6,3,2026,17.72664131065781,22.193811208284913,719.4486469035069,0.4575388000045719,4.273358689342189,0,0.928201,0.936308,4.317
12,6,3,2026,17.163931719855476,21.836028477555697,797.2016315482034,0.21557848656930997,4.836068280144524,0,0.945082,0.573368,4.783
13,6,3,2026,16.849323774619183,22.587726787580102,938.9926833967984,0.14804245884115533,5.150676225380817,0,0.95452,0.472064,5.634
14,6,3,2026,16.562259348591773,22.256325719633523,844.7353987993101,0.16214427329761275,5.437740651408227,0,0.963132,0.493216,5.068
15,6,3,2026,15.947867972840648,22.311055105232438,730.7339247611991,0.2765679596682737,6.052132027159352,0,0.981564,0.664852,4.384
16,6,3,2026,13.85865740294837,22.061326224921896,539.5707168112682,0.46103167198520334,8.14134259705163,0,1.04424,0.941548,3.237
17,6,3,2026,11.273154977664447,22.15519286968084,362.73219499132244,0.5908889713448824,10.726845022335553,0,1.121805,1.136333,2.176
18,6,3,2026,10.784849568473906,21.47501744941199,252.95205495431944,0.7420201737310826,11.215150431526094,0,1.136455,1.36303,1.518
19,6,3,2026,9.28128749510784,21.528693056463965,95.9177023698067,0.7918802762036211,12.71871250489216,0,1.181561,1.43782,0.576
20,6,3,2026,8.518912695135505,20.70519225302633,0.0,0.7885538336141064,13.481087304864495,0,1.204433,1.432831,0.0
21,6,3,2026,6.5180816382259295,20.76390969347512,34.51197565167895,0.6459123100553036,15.48191836177407,0,1.264458,1.218868,0.207
22,6,3,2026,5.913595384104678,20.627079180675512,46.256583607719485,0.43542556624302464,16.086404615895322,0,1.282592,0.903138,0.278
23,6,3,2026,6.00949013699441,20.03723642922088,20.07113993884993,0.2914205951052635,15.99050986300559,0,1.279715,0.687131,0.12
0,7,3,2026,5.1174585862879365,19.878279549662274,0.0,0.07940424105561686,16.88254141371206,1,1.486476,0.369106,0.0
1,7,3,2026,5.677345034220347,19.674386230937486,20.31934140016494,0.004072160737734823,16.322654965779652,1,1.46968,0.256108,0.122
2,7,3,2026,5.430867547253338,19.60586630599313,0.0,0.041598351764114444,16.56913245274666,1,1.477074,0.312398,0.0
3,7,3,2026,6.863087571158571,19.517096116231556,0.3398394383631632,0.07220620227675292,15.136912428841429,1,1.434107,0.358309,0.002
4,7,3,2026,8.031092210237423,20.281835839317655,0.0,0.1267243685687416,13.968907789762577,0,1.219067,0.440087,0.0
5,7,3,2026,10.156262820399487,19.67274403502401,0.0,0.10480882084830387,11.843737179600513,1,1.335312,0.407213,0.0
6,7,3,2026,11.061102489014615,19.954384727614958,8.66312460015071,0.6052445832440052,10.938897510985385,1,1.308167,1.157867,0.052
7,7,3,2026,12.618340925997284,20.581017488135757,111.05574450025662,0.7561444473974227,9.381659074002716,0,1.08145,1.384217,0.666
8,7,3,2026,13.42723126645358,21.619273427662733,192.75744423749134,0.8189191508769667,8.57276873354642,0,1.057183,1.478379,1.157
9,7,3,2026,15.23957848462538,21.345461994743562,356.72960426310016,0.7403074422962893,6.76042151537462,0,1.002813,1.360461,2.14
10,7,3,2026,15.92025385952003,21.294288101008966,518.9386181219483,0.5823530461401483,6.079746140479971,0,0.982392,1.12353,3.114
11,7,3,2026,16.750764529394853,21.653443962826497,731.9495112718475,0.3647581336660547,5.2492354706051465,0,0.957477,0.797137,4.392
12,7,3,2026,16.11200190487866,22.429624541388463,804.2937565562393,0.24409577520393352,5.88799809512134,0,0.97664,0.616144,4.826
13,7,3,2026,16.556114073706944,22.47871960898347,929.642719137038,0.14742343328795993,5.443885926293056,0,0.963317,0.471135,5.578
14,7,3,2026,15.60590193968042,22.10934809294225,883.75520167684,0.19510854963937804,6.39409806031958,0,0.991823,0.542663,5.303
15,7,3,2026,14.66693442150474,22.246559690461524,695.970961791458,0.2991912246405897,7.33306557849526,0,1.019992,0.698787,4.176
16,7,3,2026,14.655529124019544,22.218027128381582,516.982411087349,0.41369305713296733,7.344470875980456,0,1.020334,0.87054,3.102
